,Year,Sex,Country,Continent,Country_latitude,Country_longitude,Continent_latitude,Continent_longitude,Count,Ratio
2902,1998,M,Kazakhstan,Asia,48.019573,66.923684,34.0479,100.6197,45,0.75
2903,1998,M,Kenya,Africa,-0.023559,37.906193,7.1881,21.0938,1,1.0
2904,1998,M,Kyrgyzstan,Asia,41.20438,74.766098,34.0479,100.6197,1,1.0
2905,1998,M,Latvia,Europe,56.879635,24.603189,54.526,15.2551,21,0.7241379310344828
2906,1998,M,Liechtenstein,Europe,47.166,9.555373,54.526,15.2551,5,0.625
2907,1998,M,Lithuania,Europe,55.169438,23.881275,54.526,15.2551,5,0.7142857142857143
2908,1998,M,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,1,1.0
2909,1998,M,Monaco,Europe,43.750298,7.412841,54.526,15.2551,4,1.0
2910,1998,M,Mongolia,Asia,46.862496,103.846656,34.0479,100.6197,3,1.0
2911,1998,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,10,0.45454545454545453
2912,1998,M,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,4,0.5
2913,1998,M,North Korea,Asia,40.339852,127.510093,34.0479,100.6197,2,0.25
2914,1998,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,48,0.64
2915,1998,M,Poland,Europe,51.919438,19.145136,54.526,15.2551,24,0.6153846153846154
2916,1998,M,Portugal,Europe,39.399872,-8.224454,54.526,15.2551,1,0.5
2917,1998,M,Puerto Rico,North America,18.220833,-66.590149,54.526,-105.2551,6,1.0
2918,1998,M,Romania,Europe,45.943161,24.96676,54.526,15.2551,12,0.75
2919,1998,M,Russia,Europe,61.52401,105.318756,54.526,15.2551,79,0.6475409836065574
2920,1998,M,Serbia,Europe,44.016521,21.005859,54.526,15.2551,1,0.5
2921,1998,M,Slovakia,Europe,48.669026,19.699024,54.526,15.2551,29,0.7837837837837838
2922,1998,M,Slovenia,Europe,46.151241,14.995463,54.526,15.2551,21,0.6176470588235294
2923,1998,M,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,1,0.5
2924,1998,M,South Korea,Asia,35.907757,127.766922,34.0479,100.6197,26,0.7027027027027027
2925,1998,M,Spain,Europe,40.463667,-3.74922,54.526,15.2551,7,0.5833333333333334
2926,1998,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,53,0.5353535353535354
2927,1998,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,50,0.7246376811594203
2928,1998,M,Turkey,Asia,38.963745,35.243322,34.0479,100.6197,1,1.0
2929,1998,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,27,0.7941176470588235
2930,1998,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,105,0.5645161290322581
2931,1998,M,Ukraine,Europe,48.379433,31.16558,54.526,15.2551,30,0.5357142857142857
2932,1998,M,Uruguay,South America,-32.522779,-55.765835,-14.235,-59.2551,1,1.0
2933,1998,M,Uzbekistan,Asia,41.377491,64.585262,34.0479,100.6197,2,0.5
2934,2000,F,Albania,Europe,41.153332,20.168331,54.526,15.2551,2,0.5
2935,2000,F,Algeria,Africa,28.033886,1.659626,7.1881,21.0938,10,0.2127659574468085
2936,2000,F,American Samoa,Oceania,-14.270972,-170.132217,-14.235,141.2551,1,0.25
2937,2000,F,Andorra,Europe,42.546245,1.601554,54.526,15.2551,2,0.4
2938,2000,F,Angola,Africa,-11.202692,17.873887,7.1881,21.0938,15,0.5
2939,2000,F,Argentina,South America,-38.416097,-63.616672,-14.235,-59.2551,45,0.3146853146853147
2940,2000,F,Armenia,Asia,40.069099,45.038189,34.0479,100.6197,2,0.08
2941,2000,F,Aruba,North America,12.52111,-69.968338,54.526,-105.2551,2,0.4
2942,2000,F,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,276,0.4473257698541329
2943,2000,F,Austria,Europe,47.516231,14.550072,54.526,15.2551,37,0.40217391304347827
2944,2000,F,Azerbaijan,Asia,40.143105,47.576927,34.0479,100.6197,6,0.1935483870967742
2945,2000,F,Bahamas,North America,25.03428,-77.39628,54.526,-105.2551,9,0.36
2946,2000,F,Bahrain,Asia,25.930414,50.637772,34.0479,100.6197,2,0.5
2947,2000,F,Bangladesh,Asia,23.684994,90.356331,34.0479,100.6197,3,0.6
2948,2000,F,Barbados,North America,13.193887,-59.543198,54.526,-105.2551,6,0.3333333333333333
2949,2000,F,Belarus,Europe,53.709807,27.953389,54.526,15.2551,67,0.48201438848920863
2950,2000,F,Belgium,Europe,50.503887,4.469936,54.526,15.2551,32,0.47058823529411764
2951,2000,F,Belize,North America,17.189877,-88.49765,54.526,-105.2551,1,0.5
2952,2000,F,Benin,Africa,9.30769,2.315834,7.1881,21.0938,1,0.25
2953,2000,F,Bermuda,North America,32.321384,-64.75737,54.526,-105.2551,2,0.3333333333333333
2954,2000,F,Bhutan,Asia,27.514162,90.433601,34.0479,100.6197,1,0.5
2955,2000,F,Bosnia and Herzegovina,Europe,43.915886,17.679076,54.526,15.2551,2,0.2222222222222222
2956,2000,F,Brazil,South America,-14.235004,-51.92528,-14.235,-59.2551,92,0.46464646464646464
2957,2000,F,Bulgaria,Europe,42.733883,25.48583,54.526,15.2551,39,0.42857142857142855
2958,2000,F,Burkina Faso,Africa,12.238333,-1.561593,7.1881,21.0938,1,0.25
2959,2000,F,Burundi,Africa,-3.373056,29.918886,7.1881,21.0938,1,0.16666666666666666
2960,2000,F,Cambodia,Asia,12.565679,104.990963,34.0479,100.6197,2,0.5
2961,2000,F,Cameroon,Africa,7.369722,12.354722,7.1881,21.0938,9,0.2647058823529412
2962,2000,F,Canada,North America,56.130366,-106.346771,54.526,-105.2551,144,0.4897959183673469
2963,2000,F,Cape Verde,Africa,16.002082,-24.013197,7.1881,21.0938,1,0.5
2964,2000,F,Cayman Islands,North America,19.513469,-80.566956,54.526,-105.2551,2,0.6666666666666666
2965,2000,F,Central African Republic,Africa,6.611111,20.939444,7.1881,21.0938,2,0.6666666666666666
2966,2000,F,Chad,Africa,15.454166,18.732207,7.1881,21.0938,1,0.5
2967,2000,F,Chile,South America,-35.675147,-71.542969,-14.235,-59.2551,7,0.14
2968,2000,F,China,Asia,35.86166,104.195397,34.0479,100.6197,189,0.6342281879194631
2969,2000,F,Colombia,South America,4.570868,-74.297333,-14.235,-59.2551,19,0.4318181818181818
2970,2000,F,Comoros,Africa,-11.875001,43.872219,7.1881,21.0938,1,0.5
2971,2000,F,Cook Islands,Oceania,-21.236736,-159.777671,-14.235,141.2551,1,0.5
2972,2000,F,Costa Rica,North America,9.748917,-83.753428,54.526,-105.2551,2,0.2857142857142857
2973,2000,F,Croatia,Europe,45.1,15.2,54.526,15.2551,25,0.2840909090909091
2974,2000,F,Cuba,North America,21.521757,-77.781167,54.526,-105.2551,82,0.35807860262008734
2975,2000,F,Cyprus,Asia,35.126413,33.429859,34.0479,100.6197,5,0.22727272727272727
2976,2000,F,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,33,0.2773109243697479
2977,2000,F,Denmark,Europe,56.26392,9.501785,54.526,15.2551,44,0.4536082474226804
2978,2000,F,Djibouti,Africa,11.825138,42.590275,7.1881,21.0938,1,0.5
2979,2000,F,Dominica,North America,15.414999,-61.370976,54.526,-105.2551,2,0.5
2980,2000,F,Dominican Republic,North America,18.735693,-70.162651,54.526,-105.2551,2,0.15384615384615385
2981,2000,F,Ecuador,South America,-1.831239,-78.183406,-14.235,-59.2551,3,0.3
2982,2000,F,Egypt,Africa,26.820553,30.802498,7.1881,21.0938,15,0.16853932584269662
2983,2000,F,El Salvador,North America,13.794185,-88.89653,54.526,-105.2551,4,0.5
2984,2000,F,Equatorial Guinea,Africa,1.650801,10.267895,7.1881,21.0938,2,0.5
2985,2000,F,Eritrea,Africa,15.179384,39.782334,7.1881,21.0938,1,0.3333333333333333
2986,2000,F,Estonia,Europe,58.595272,25.013607,54.526,15.2551,2,0.06060606060606061
2987,2000,F,Ethiopia,Africa,9.145,40.489673,7.1881,21.0938,11,0.4230769230769231
2988,2000,F,Fiji,Oceania,-16.578193,179.414413,-14.235,141.2551,3,0.42857142857142855
2989,2000,F,Finland,Europe,61.92411,25.748151,54.526,15.2551,30,0.42857142857142855
2990,2000,F,France,Europe,46.227638,2.213749,54.526,15.2551,125,0.37202380952380953
2991,2000,F,Gabon,Africa,-0.803689,11.609444,7.1881,21.0938,2,0.4
2992,2000,F,Gambia,Africa,13.443182,-15.310139,7.1881,21.0938,1,0.5
2993,2000,F,Georgia,Asia,42.315407,43.356892,34.0479,100.6197,9,0.25
2994,2000,F,Germany,Europe,51.165691,10.451526,54.526,15.2551,181,0.42890995260663506
2995,2000,F,Ghana,Africa,7.946527,-1.023194,7.1881,21.0938,6,0.2727272727272727
2996,2000,F,Greece,Europe,39.074208,21.824312,54.526,15.2551,58,0.4142857142857143
2997,2000,F,Grenada,North America,12.262776,-61.604171,54.526,-105.2551,1,0.3333333333333333
2998,2000,F,Guam,Oceania,13.444304,144.793731,-14.235,141.2551,2,0.2857142857142857
2999,2000,F,Guatemala,North America,15.783471,-90.230759,54.526,-105.2551,1,0.06666666666666667
3000,2000,F,Guinea,Africa,9.945587,-9.696645,7.1881,21.0938,3,0.5
3001,2000,F,Guinea-Bissau,Africa,11.803749,-15.180413,7.1881,21.0938,1,0.3333333333333333
3002,2000,F,Guyana,South America,4.860416,-58.93018,-14.235,-59.2551,1,0.25
3003,2000,F,Haiti,North America,18.971187,-72.285215,54.526,-105.2551,2,0.4
3004,2000,F,Honduras,North America,15.199999,-86.241905,54.526,-105.2551,2,0.1
3005,2000,F,Hungary,Europe,47.162494,19.503304,54.526,15.2551,69,0.38764044943820225
3006,2000,F,Iceland,Europe,64.963051,-19.020835,54.526,15.2551,9,0.5
3007,2000,F,India,Asia,20.593684,78.96288,34.0479,100.6197,21,0.3230769230769231
3008,2000,F,Indonesia,Asia,-0.789275,113.921327,34.0479,100.6197,20,0.425531914893617
3009,2000,F,Iran,Asia,32.427908,53.688046,34.0479,100.6197,1,0.030303030303030304
3010,2000,F,Iraq,Asia,33.223191,43.679291,34.0479,100.6197,2,0.5
3011,2000,F,Ireland,Europe,53.41291,-8.24389,54.526,15.2551,24,0.375
3012,2000,F,Israel,Asia,31.046051,34.851612,34.0479,100.6197,10,0.2564102564102564
3013,2000,F,Italy,Europe,41.87194,12.56738,54.526,15.2551,115,0.3185595567867036
3014,2000,F,Jamaica,North America,18.109581,-77.297508,54.526,-105.2551,26,0.5416666666666666
3015,2000,F,Japan,Asia,36.204824,138.252924,34.0479,100.6197,110,0.41353383458646614
3016,2000,F,Jordan,Asia,30.585164,36.238414,34.0479,100.6197,4,0.5
3017,2000,F,Kazakhstan,Asia,48.019573,66.923684,34.0479,100.6197,44,0.3384615384615385
3018,2000,F,Kenya,Africa,-0.023559,37.906193,7.1881,21.0938,22,0.39285714285714285
3019,2000,F,Kyrgyzstan,Asia,41.20438,74.766098,34.0479,100.6197,13,0.2708333333333333
3020,2000,F,Latvia,Europe,56.879635,24.603189,54.526,15.2551,15,0.3333333333333333
3021,2000,F,Lebanon,Asia,33.854721,35.862285,34.0479,100.6197,2,0.3333333333333333
3022,2000,F,Lesotho,Africa,-29.609988,28.233608,7.1881,21.0938,2,0.3333333333333333
3023,2000,F,Liberia,Africa,6.428055,-9.429499,7.1881,21.0938,2,0.25
3024,2000,F,Liechtenstein,Europe,47.166,9.555373,54.526,15.2551,1,0.5
3025,2000,F,Lithuania,Europe,55.169438,23.881275,54.526,15.2551,21,0.3442622950819672
3026,2000,F,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,5,0.7142857142857143
3027,2000,F,Madagascar,Africa,-18.766947,46.869107,7.1881,21.0938,6,0.5454545454545454
3028,2000,F,Malawi,Africa,-13.254308,34.301525,7.1881,21.0938,1,0.5
3029,2000,F,Malaysia,Asia,4.210484,101.975766,34.0479,100.6197,8,0.2
3030,2000,F,Maldives,Asia,3.202778,73.22068,34.0479,100.6197,2,0.5
3031,2000,F,Mali,Africa,17.570692,-3.996166,7.1881,21.0938,2,0.4
3032,2000,F,Malta,Europe,35.937496,14.375416,54.526,15.2551,3,0.42857142857142855
3033,2000,F,Mauritania,Africa,21.00789,-10.940835,7.1881,21.0938,1,0.5
3034,2000,F,Mauritius,Africa,-20.348404,57.552152,7.1881,21.0938,4,0.2
3035,2000,F,Mexico,North America,23.634501,-102.552784,54.526,-105.2551,26,0.3333333333333333
3036,2000,F,Monaco,Europe,43.750298,7.412841,54.526,15.2551,1,0.25
3037,2000,F,Mongolia,Asia,46.862496,103.846656,34.0479,100.6197,8,0.4
3038,2000,F,Morocco,Africa,31.791702,-7.09262,7.1881,21.0938,9,0.16363636363636364
3039,2000,F,Mozambique,Africa,-18.665695,35.529562,7.1881,21.0938,2,0.5
3040,2000,F,Namibia,Africa,-22.95764,18.49041,7.1881,21.0938,2,0.18181818181818182
3041,2000,F,Nauru,Oceania,-0.522778,166.931503,-14.235,141.2551,1,0.5
3042,2000,F,Nepal,Asia,28.394857,84.124008,34.0479,100.6197,3,0.6
3043,2000,F,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,84,0.36363636363636365
3044,2000,F,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,70,0.47619047619047616
3045,2000,F,Nicaragua,North America,12.865416,-85.207229,54.526,-105.2551,2,0.3333333333333333
3046,2000,F,Niger,Africa,17.607789,8.081666,7.1881,21.0938,2,0.5
3047,2000,F,Nigeria,Africa,9.081999,8.675277,7.1881,21.0938,39,0.46987951807228917
3048,2000,F,North Korea,Asia,40.339852,127.510093,34.0479,100.6197,17,0.5483870967741935
3049,2000,F,Norway,Europe,60.472024,8.468946,54.526,15.2551,49,0.5268817204301075
3050,2000,F,Pakistan,Asia,30.375321,69.345116,34.0479,100.6197,1,0.037037037037037035
3051,2000,F,Palau,Oceania,7.51498,134.58252,-14.235,141.2551,3,0.6
3052,2000,F,Panama,North America,8.537981,-80.782127,54.526,-105.2551,2,0.3333333333333333
3053,2000,F,Papua New Guinea,Oceania,-6.314993,143.95555,-14.235,141.2551,3,0.6
3054,2000,F,Paraguay,South America,-23.442503,-58.443832,-14.235,-59.2551,3,0.6
3055,2000,F,Peru,South America,-9.189967,-75.015152,-14.235,-59.2551,13,0.6190476190476191
3056,2000,F,Philippines,Asia,12.879721,121.774017,34.0479,100.6197,9,0.45
3057,2000,F,Poland,Europe,51.919438,19.145136,54.526,15.2551,58,0.31016042780748665
3058,2000,F,Portugal,Europe,39.399872,-8.224454,54.526,15.2551,13,0.21311475409836064
3059,2000,F,Puerto Rico,North America,18.220833,-66.590149,54.526,-105.2551,6,0.20689655172413793
3060,2000,F,Romania,Europe,45.943161,24.96676,54.526,15.2551,74,0.5103448275862069
3061,2000,F,Russia,Europe,61.52401,105.318756,54.526,15.2551,194,0.4459770114942529
3062,2000,F,Rwanda,Africa,-1.940278,29.873888,7.1881,21.0938,2,0.4
3063,2000,F,Saint Lucia,North America,13.909444,-60.978893,54.526,-105.2551,2,0.4
3064,2000,F,Samoa,Oceania,-13.759029,-172.104629,-14.235,141.2551,1,0.2
3065,2000,F,San Marino,Europe,43.94236,12.457777,54.526,15.2551,1,0.25
3066,2000,F,Senegal,Africa,14.497401,-14.452362,7.1881,21.0938,19,0.7307692307692307
3067,2000,F,Serbia,Europe,44.016521,21.005859,54.526,15.2551,17,0.1559633027522936
3068,2000,F,Seychelles,Africa,-4.679574,55.491977,7.1881,21.0938,3,0.3333333333333333
3069,2000,F,Sierra Leone,Africa,8.460555,-11.779889,7.1881,21.0938,1,0.3333333333333333
3070,2000,F,Slovakia,Europe,48.669026,19.699024,54.526,15.2551,27,0.25
3071,2000,F,Slovenia,Europe,46.151241,14.995463,54.526,15.2551,19,0.25675675675675674
3072,2000,F,Solomon Islands,Oceania,-9.64571,160.156194,-14.235,141.2551,1,0.5
3073,2000,F,Somalia,Africa,5.152149,46.199616,7.1881,21.0938,1,0.5
3074,2000,F,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,38,0.2992125984251969
3075,2000,F,South Korea,Asia,35.907757,127.766922,34.0479,100.6197,106,0.37992831541218636
3076,2000,F,Spain,Europe,40.463667,-3.74922,54.526,15.2551,105,0.32710280373831774
3077,2000,F,Sri Lanka,Asia,7.873054,80.771797,34.0479,100.6197,9,0.5
3078,2000,F,Sudan,Africa,12.862807,30.217636,7.1881,21.0938,1,0.3333333333333333
3079,2000,F,Suriname,South America,3.919305,-56.027783,-14.235,-59.2551,2,0.5
3080,2000,F,Sweden,Europe,60.128161,18.643501,54.526,15.2551,52,0.3466666666666667
3081,2000,F,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,38,0.37254901960784315
3082,2000,F,Syria,Asia,34.802075,38.996815,34.0479,100.6197,2,0.25
3083,2000,F,Tajikistan,Asia,38.861034,71.276093,34.0479,100.6197,2,0.5
3084,2000,F,Thailand,Asia,15.870032,100.992541,34.0479,100.6197,18,0.34615384615384615
3085,2000,F,Togo,Africa,8.619543,0.824782,7.1881,21.0938,1,0.3333333333333333
3086,2000,F,Tonga,Oceania,-21.178986,-175.198242,-14.235,141.2551,1,0.3333333333333333
3087,2000,F,Tunisia,Africa,33.886917,9.537499,7.1881,21.0938,7,0.14893617021276595
3088,2000,F,Turkey,Asia,38.963745,35.243322,34.0479,100.6197,15,0.2631578947368421
3089,2000,F,Turkmenistan,Asia,38.969719,59.556278,34.0479,100.6197,4,0.5
3090,2000,F,UK,Europe,55.378051,-3.435973,54.526,15.2551,129,0.4161290322580645
3091,2000,F,USA,North America,37.09024,-95.712891,54.526,-105.2551,253,0.431740614334471
3092,2000,F,Uganda,Africa,1.373333,32.290275,7.1881,21.0938,4,0.3076923076923077
3093,2000,F,Ukraine,Europe,48.379433,31.16558,54.526,15.2551,91,0.39565217391304347
3094,2000,F,Uruguay,South America,-32.522779,-55.765835,-14.235,-59.2551,3,0.2
3095,2000,F,Uzbekistan,Asia,41.377491,64.585262,34.0479,100.6197,18,0.2571428571428571
3096,2000,F,Vanuatu,Oceania,-15.376706,166.959158,-14.235,141.2551,1,0.3333333333333333
3097,2000,F,Venezuela,South America,6.42375,-66.58973,-14.235,-59.2551,14,0.28
3098,2000,F,Yemen,Asia,15.552727,48.516388,34.0479,100.6197,1,0.5
3099,2000,F,Zambia,Africa,-13.133897,27.849332,7.1881,21.0938,2,0.25
3100,2000,F,Zimbabwe,Africa,-19.015438,29.154857,7.1881,21.0938,5,0.3125
3101,2000,M,Albania,Europe,41.153332,20.168331,54.526,15.2551,2,0.5
3102,2000,M,Algeria,Africa,28.033886,1.659626,7.1881,21.0938,37,0.7872340425531915
3103,2000,M,American Samoa,Oceania,-14.270972,-170.132217,-14.235,141.2551,3,0.75
3104,2000,M,Andorra,Europe,42.546245,1.601554,54.526,15.2551,3,0.6
3105,2000,M,Angola,Africa,-11.202692,17.873887,7.1881,21.0938,15,0.5
3106,2000,M,Argentina,South America,-38.416097,-63.616672,-14.235,-59.2551,98,0.6853146853146853
3107,2000,M,Armenia,Asia,40.069099,45.038189,34.0479,100.6197,23,0.92
3108,2000,M,Aruba,North America,12.52111,-69.968338,54.526,-105.2551,3,0.6
3109,2000,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,341,0.5526742301458671
3110,2000,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,55,0.5978260869565217
3111,2000,M,Azerbaijan,Asia,40.143105,47.576927,34.0479,100.6197,25,0.8064516129032258
3112,2000,M,Bahamas,North America,25.03428,-77.39628,54.526,-105.2551,16,0.64
3113,2000,M,Bahrain,Asia,25.930414,50.637772,34.0479,100.6197,2,0.5
3114,2000,M,Bangladesh,Asia,23.684994,90.356331,34.0479,100.6197,2,0.4
3115,2000,M,Barbados,North America,13.193887,-59.543198,54.526,-105.2551,12,0.6666666666666666
3116,2000,M,Belarus,Europe,53.709807,27.953389,54.526,15.2551,72,0.5179856115107914
3117,2000,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,36,0.5294117647058824
3118,2000,M,Belize,North America,17.189877,-88.49765,54.526,-105.2551,1,0.5
3119,2000,M,Benin,Africa,9.30769,2.315834,7.1881,21.0938,3,0.75
3120,2000,M,Bermuda,North America,32.321384,-64.75737,54.526,-105.2551,4,0.6666666666666666
3121,2000,M,Bhutan,Asia,27.514162,90.433601,34.0479,100.6197,1,0.5
3122,2000,M,Bosnia and Herzegovina,Europe,43.915886,17.679076,54.526,15.2551,7,0.7777777777777778
3123,2000,M,Botswana,Africa,-22.328474,24.684866,7.1881,21.0938,7,1.0
3124,2000,M,Brazil,South America,-14.235004,-51.92528,-14.235,-59.2551,106,0.5353535353535354
3125,2000,M,Brunei,Asia,4.535277,114.727669,34.0479,100.6197,2,1.0
3126,2000,M,Bulgaria,Europe,42.733883,25.48583,54.526,15.2551,52,0.5714285714285714
3127,2000,M,Burkina Faso,Africa,12.238333,-1.561593,7.1881,21.0938,3,0.75
3128,2000,M,Burundi,Africa,-3.373056,29.918886,7.1881,21.0938,5,0.8333333333333334
3129,2000,M,Cambodia,Asia,12.565679,104.990963,34.0479,100.6197,2,0.5
3130,2000,M,Cameroon,Africa,7.369722,12.354722,7.1881,21.0938,25,0.7352941176470589
3131,2000,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,150,0.5102040816326531
3132,2000,M,Cape Verde,Africa,16.002082,-24.013197,7.1881,21.0938,1,0.5
3133,2000,M,Cayman Islands,North America,19.513469,-80.566956,54.526,-105.2551,1,0.3333333333333333
3134,2000,M,Central African Republic,Africa,6.611111,20.939444,7.1881,21.0938,1,0.3333333333333333
3135,2000,M,Chad,Africa,15.454166,18.732207,7.1881,21.0938,1,0.5
3136,2000,M,Chile,South America,-35.675147,-71.542969,-14.235,-59.2551,43,0.86
3137,2000,M,China,Asia,35.86166,104.195397,34.0479,100.6197,109,0.36577181208053694
3138,2000,M,Colombia,South America,4.570868,-74.297333,-14.235,-59.2551,25,0.5681818181818182
3139,2000,M,Comoros,Africa,-11.875001,43.872219,7.1881,21.0938,1,0.5
3140,2000,M,Cook Islands,Oceania,-21.236736,-159.777671,-14.235,141.2551,1,0.5
3141,2000,M,Costa Rica,North America,9.748917,-83.753428,54.526,-105.2551,5,0.7142857142857143
3142,2000,M,Croatia,Europe,45.1,15.2,54.526,15.2551,63,0.7159090909090909
3143,2000,M,Cuba,North America,21.521757,-77.781167,54.526,-105.2551,147,0.6419213973799127
3144,2000,M,Cyprus,Asia,35.126413,33.429859,34.0479,100.6197,17,0.7727272727272727
3145,2000,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,86,0.7226890756302521
3146,2000,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,53,0.5463917525773195
3147,2000,M,Djibouti,Africa,11.825138,42.590275,7.1881,21.0938,1,0.5
3148,2000,M,Dominica,North America,15.414999,-61.370976,54.526,-105.2551,2,0.5
3149,2000,M,Dominican Republic,North America,18.735693,-70.162651,54.526,-105.2551,11,0.8461538461538461
3150,2000,M,Ecuador,South America,-1.831239,-78.183406,-14.235,-59.2551,7,0.7
3151,2000,M,Egypt,Africa,26.820553,30.802498,7.1881,21.0938,74,0.8314606741573034
3152,2000,M,El Salvador,North America,13.794185,-88.89653,54.526,-105.2551,4,0.5
3153,2000,M,Equatorial Guinea,Africa,1.650801,10.267895,7.1881,21.0938,2,0.5
3154,2000,M,Eritrea,Africa,15.179384,39.782334,7.1881,21.0938,2,0.6666666666666666
3155,2000,M,Estonia,Europe,58.595272,25.013607,54.526,15.2551,31,0.9393939393939394
3156,2000,M,Ethiopia,Africa,9.145,40.489673,7.1881,21.0938,15,0.5769230769230769
3157,2000,M,Fiji,Oceania,-16.578193,179.414413,-14.235,141.2551,4,0.5714285714285714
3158,2000,M,Finland,Europe,61.92411,25.748151,54.526,15.2551,40,0.5714285714285714
3159,2000,M,France,Europe,46.227638,2.213749,54.526,15.2551,211,0.6279761904761905
3160,2000,M,Gabon,Africa,-0.803689,11.609444,7.1881,21.0938,3,0.6
3161,2000,M,Gambia,Africa,13.443182,-15.310139,7.1881,21.0938,1,0.5
3162,2000,M,Georgia,Asia,42.315407,43.356892,34.0479,100.6197,27,0.75
3163,2000,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,241,0.5710900473933649
3164,2000,M,Ghana,Africa,7.946527,-1.023194,7.1881,21.0938,16,0.7272727272727273
3165,2000,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,82,0.5857142857142857
3166,2000,M,Grenada,North America,12.262776,-61.604171,54.526,-105.2551,2,0.6666666666666666
3167,2000,M,Guam,Oceania,13.444304,144.793731,-14.235,141.2551,5,0.7142857142857143
3168,2000,M,Guatemala,North America,15.783471,-90.230759,54.526,-105.2551,14,0.9333333333333333
3169,2000,M,Guinea,Africa,9.945587,-9.696645,7.1881,21.0938,3,0.5
3170,2000,M,Guinea-Bissau,Africa,11.803749,-15.180413,7.1881,21.0938,2,0.6666666666666666
3171,2000,M,Guyana,South America,4.860416,-58.93018,-14.235,-59.2551,3,0.75
3172,2000,M,Haiti,North America,18.971187,-72.285215,54.526,-105.2551,3,0.6
3173,2000,M,Honduras,North America,15.199999,-86.241905,54.526,-105.2551,18,0.9
3174,2000,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,109,0.6123595505617978
3175,2000,M,Iceland,Europe,64.963051,-19.020835,54.526,15.2551,9,0.5
3176,2000,M,India,Asia,20.593684,78.96288,34.0479,100.6197,44,0.676923076923077
3177,2000,M,Indonesia,Asia,-0.789275,113.921327,34.0479,100.6197,27,0.574468085106383
3178,2000,M,Iran,Asia,32.427908,53.688046,34.0479,100.6197,32,0.9696969696969697
3179,2000,M,Iraq,Asia,33.223191,43.679291,34.0479,100.6197,2,0.5
3180,2000,M,Ireland,Europe,53.41291,-8.24389,54.526,15.2551,40,0.625
3181,2000,M,Israel,Asia,31.046051,34.851612,34.0479,100.6197,29,0.7435897435897436
3182,2000,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,246,0.6814404432132964
3183,2000,M,Jamaica,North America,18.109581,-77.297508,54.526,-105.2551,22,0.4583333333333333
3184,2000,M,Japan,Asia,36.204824,138.252924,34.0479,100.6197,156,0.5864661654135338
3185,2000,M,Jordan,Asia,30.585164,36.238414,34.0479,100.6197,4,0.5
3186,2000,M,Kazakhstan,Asia,48.019573,66.923684,34.0479,100.6197,86,0.6615384615384615
3187,2000,M,Kenya,Africa,-0.023559,37.906193,7.1881,21.0938,34,0.6071428571428571
3188,2000,M,Kuwait,Asia,29.31166,47.481766,34.0479,100.6197,29,1.0
3189,2000,M,Kyrgyzstan,Asia,41.20438,74.766098,34.0479,100.6197,35,0.7291666666666666
3190,2000,M,Latvia,Europe,56.879635,24.603189,54.526,15.2551,30,0.6666666666666666
3191,2000,M,Lebanon,Asia,33.854721,35.862285,34.0479,100.6197,4,0.6666666666666666
3192,2000,M,Lesotho,Africa,-29.609988,28.233608,7.1881,21.0938,4,0.6666666666666666
3193,2000,M,Liberia,Africa,6.428055,-9.429499,7.1881,21.0938,6,0.75
3194,2000,M,Libya,Africa,26.3351,17.228331,7.1881,21.0938,3,1.0
3195,2000,M,Liechtenstein,Europe,47.166,9.555373,54.526,15.2551,1,0.5
3196,2000,M,Lithuania,Europe,55.169438,23.881275,54.526,15.2551,40,0.6557377049180327
3197,2000,M,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,2,0.2857142857142857
3198,2000,M,Madagascar,Africa,-18.766947,46.869107,7.1881,21.0938,5,0.45454545454545453
3199,2000,M,Malawi,Africa,-13.254308,34.301525,7.1881,21.0938,1,0.5
3200,2000,M,Malaysia,Asia,4.210484,101.975766,34.0479,100.6197,32,0.8
3201,2000,M,Maldives,Asia,3.202778,73.22068,34.0479,100.6197,2,0.5
